name	type	source	detector	wavelength_nominal	units	sampling_frequency
S239-D231	NIRSCWAMPLITUDE	239	231	830	n/a	7.8125
S240-D231	NIRSCWAMPLITUDE	240	231	830	n/a	7.8125
S247-D231	NIRSCWAMPLITUDE	247	231	830	n/a	7.8125
S248-D231	NIRSCWAMPLITUDE	248	231	830	n/a	7.8125
S249-D231	NIRSCWAMPLITUDE	249	231	830	n/a	7.8125
S250-D231	NIRSCWAMPLITUDE	250	231	830	n/a	7.8125
S87-D232	NIRSCWAMPLITUDE	87	232	830	n/a	7.8125
S92-D232	NIRSCWAMPLITUDE	92	232	830	n/a	7.8125
S93-D232	NIRSCWAMPLITUDE	93	232	830	n/a	7.8125
S98-D232	NIRSCWAMPLITUDE	98	232	830	n/a	7.8125
S99-D232	NIRSCWAMPLITUDE	99	232	830	n/a	7.8125
S103-D232	NIRSCWAMPLITUDE	103	232	830	n/a	7.8125
S104-D232	NIRSCWAMPLITUDE	104	232	830	n/a	7.8125
S105-D232	NIRSCWAMPLITUDE	105	232	830	n/a	7.8125
S109-D232	NIRSCWAMPLITUDE	109	232	830	n/a	7.8125
S110-D232	NIRSCWAMPLITUDE	110	232	830	n/a	7.8125
S111-D232	NIRSCWAMPLITUDE	111	232	830	n/a	7.8125
S115-D232	NIRSCWAMPLITUDE	115	232	830	n/a	7.8125
S116-D232	NIRSCWAMPLITUDE	116	232	830	n/a	7.8125
S117-D232	NIRSCWAMPLITUDE	117	232	830	n/a	7.8125
S121-D232	NIRSCWAMPLITUDE	121	232	830	n/a	7.8125
S122-D232	NIRSCWAMPLITUDE	122	232	830	n/a	7.8125
S126-D232	NIRSCWAMPLITUDE	126	232	830	n/a	7.8125
S127-D232	NIRSCWAMPLITUDE	127	232	830	n/a	7.8125
S132-D232	NIRSCWAMPLITUDE	132	232	830	n/a	7.8125
S137-D232	NIRSCWAMPLITUDE	137	232	830	n/a	7.8125
S138-D232	NIRSCWAMPLITUDE	138	232	830	n/a	7.8125
S144-D232	NIRSCWAMPLITUDE	144	232	830	n/a	7.8125
S193-D232	NIRSCWAMPLITUDE	193	232	830	n/a	7.8125
S198-D232	NIRSCWAMPLITUDE	198	232	830	n/a	7.8125
S199-D232	NIRSCWAMPLITUDE	199	232	830	n/a	7.8125
S200-D232	NIRSCWAMPLITUDE	200	232	830	n/a	7.8125
S208-D232	NIRSCWAMPLITUDE	208	232	830	n/a	7.8125
S209-D232	NIRSCWAMPLITUDE	209	232	830	n/a	7.8125
S210-D232	NIRSCWAMPLITUDE	210	232	830	n/a	7.8125
S219-D232	NIRSCWAMPLITUDE	219	232	830	n/a	7.8125
S220-D232	NIRSCWAMPLITUDE	220	232	830	n/a	7.8125
S221-D232	NIRSCWAMPLITUDE	221	232	830	n/a	7.8125
S222-D232	NIRSCWAMPLITUDE	222	232	830	n/a	7.8125
S223-D232	NIRSCWAMPLITUDE	223	232	830	n/a	7.8125
S230-D232	NIRSCWAMPLITUDE	230	232	830	n/a	7.8125
S231-D232	NIRSCWAMPLITUDE	231	232	830	n/a	7.8125
S232-D232	NIRSCWAMPLITUDE	232	232	830	n/a	7.8125
S233-D232	NIRSCWAMPLITUDE	233	232	830	n/a	7.8125
S241-D232	NIRSCWAMPLITUDE	241	232	830	n/a	7.8125
S242-D232	NIRSCWAMPLITUDE	242	232	830	n/a	7.8125
S243-D232	NIRSCWAMPLITUDE	243	232	830	n/a	7.8125
S244-D232	NIRSCWAMPLITUDE	244	232	830	n/a	7.8125
S251-D232	NIRSCWAMPLITUDE	251	232	830	n/a	7.8125
S252-D232	NIRSCWAMPLITUDE	252	232	830	n/a	7.8125
S253-D232	NIRSCWAMPLITUDE	253	232	830	n/a	7.8125
S254-D232	NIRSCWAMPLITUDE	254	232	830	n/a	7.8125
S99-D233	NIRSCWAMPLITUDE	99	233	830	n/a	7.8125
S105-D233	NIRSCWAMPLITUDE	105	233	830	n/a	7.8125
S110-D233	NIRSCWAMPLITUDE	110	233	830	n/a	7.8125
S111-D233	NIRSCWAMPLITUDE	111	233	830	n/a	7.8125
S116-D233	NIRSCWAMPLITUDE	116	233	830	n/a	7.8125
S117-D233	NIRSCWAMPLITUDE	117	233	830	n/a	7.8125
S122-D233	NIRSCWAMPLITUDE	122	233	830	n/a	7.8125
S127-D233	NIRSCWAMPLITUDE	127	233	830	n/a	7.8125
S132-D233	NIRSCWAMPLITUDE	132	233	830	n/a	7.8125
S137-D233	NIRSCWAMPLITUDE	137	233	830	n/a	7.8125
S138-D233	NIRSCWAMPLITUDE	138	233	830	n/a	7.8125
S143-D233	NIRSCWAMPLITUDE	143	233	830	n/a	7.8125
S144-D233	NIRSCWAMPLITUDE	144	233	830	n/a	7.8125
S193-D233	NIRSCWAMPLITUDE	193	233	830	n/a	7.8125
S198-D233	NIRSCWAMPLITUDE	198	233	830	n/a	7.8125
S199-D233	NIRSCWAMPLITUDE	199	233	830	n/a	7.8125
S200-D233	NIRSCWAMPLITUDE	200	233	830	n/a	7.8125
S201-D233	NIRSCWAMPLITUDE	201	233	830	n/a	7.8125
S208-D233	NIRSCWAMPLITUDE	208	233	830	n/a	7.8125
S209-D233	NIRSCWAMPLITUDE	209	233	830	n/a	7.8125
S210-D233	NIRSCWAMPLITUDE	210	233	830	n/a	7.8125
S211-D233	NIRSCWAMPLITUDE	211	233	830	n/a	7.8125
S219-D233	NIRSCWAMPLITUDE	219	233	830	n/a	7.8125
S220-D233	NIRSCWAMPLITUDE	220	233	830	n/a	7.8125
S221-D233	NIRSCWAMPLITUDE	221	233	830	n/a	7.8125
S222-D233	NIRSCWAMPLITUDE	222	233	830	n/a	7.8125
S223-D233	NIRSCWAMPLITUDE	223	233	830	n/a	7.8125
S224-D233	NIRSCWAMPLITUDE	224	233	830	n/a	7.8125
S230-D233	NIRSCWAMPLITUDE	230	233	830	n/a	7.8125
S231-D233	NIRSCWAMPLITUDE	231	233	830	n/a	7.8125
S232-D233	NIRSCWAMPLITUDE	232	233	830	n/a	7.8125
S233-D233	NIRSCWAMPLITUDE	233	233	830	n/a	7.8125
S234-D233	NIRSCWAMPLITUDE	234	233	830	n/a	7.8125
S241-D233	NIRSCWAMPLITUDE	241	233	830	n/a	7.8125
S242-D233	NIRSCWAMPLITUDE	242	233	830	n/a	7.8125
S243-D233	NIRSCWAMPLITUDE	243	233	830	n/a	7.8125
S244-D233	NIRSCWAMPLITUDE	244	233	830	n/a	7.8125
S245-D233	NIRSCWAMPLITUDE	245	233	830	n/a	7.8125
S251-D233	NIRSCWAMPLITUDE	251	233	830	n/a	7.8125
S252-D233	NIRSCWAMPLITUDE	252	233	830	n/a	7.8125
S253-D233	NIRSCWAMPLITUDE	253	233	830	n/a	7.8125
S254-D233	NIRSCWAMPLITUDE	254	233	830	n/a	7.8125
S255-D233	NIRSCWAMPLITUDE	255	233	830	n/a	7.8125
S111-D234	NIRSCWAMPLITUDE	111	234	830	n/a	7.8125
S117-D234	NIRSCWAMPLITUDE	117	234	830	n/a	7.8125
S137-D234	NIRSCWAMPLITUDE	137	234	830	n/a	7.8125
S138-D234	NIRSCWAMPLITUDE	138	234	830	n/a	7.8125
S143-D234	NIRSCWAMPLITUDE	143	234	830	n/a	7.8125
S144-D234	NIRSCWAMPLITUDE	144	234	830	n/a	7.8125
S150-D234	NIRSCWAMPLITUDE	150	234	830	n/a	7.8125
S193-D234	NIRSCWAMPLITUDE	193	234	830	n/a	7.8125
S198-D234	NIRSCWAMPLITUDE	198	234	830	n/a	7.8125
S199-D234	NIRSCWAMPLITUDE	199	234	830	n/a	7.8125
S200-D234	NIRSCWAMPLITUDE	200	234	830	n/a	7.8125
S201-D234	NIRSCWAMPLITUDE	201	234	830	n/a	7.8125
S208-D234	NIRSCWAMPLITUDE	208	234	830	n/a	7.8125
S209-D234	NIRSCWAMPLITUDE	209	234	830	n/a	7.8125
S210-D234	NIRSCWAMPLITUDE	210	234	830	n/a	7.8125
S211-D234	NIRSCWAMPLITUDE	211	234	830	n/a	7.8125
S212-D234	NIRSCWAMPLITUDE	212	234	830	n/a	7.8125
S219-D234	NIRSCWAMPLITUDE	219	234	830	n/a	7.8125
S220-D234	NIRSCWAMPLITUDE	220	234	830	n/a	7.8125
S221-D234	NIRSCWAMPLITUDE	221	234	830	n/a	7.8125
S222-D234	NIRSCWAMPLITUDE	222	234	830	n/a	7.8125
S223-D234	NIRSCWAMPLITUDE	223	234	830	n/a	7.8125
S224-D234	NIRSCWAMPLITUDE	224	234	830	n/a	7.8125
S225-D234	NIRSCWAMPLITUDE	225	234	830	n/a	7.8125
S230-D234	NIRSCWAMPLITUDE	230	234	830	n/a	7.8125
S231-D234	NIRSCWAMPLITUDE	231	234	830	n/a	7.8125
S232-D234	NIRSCWAMPLITUDE	232	234	830	n/a	7.8125
S233-D234	NIRSCWAMPLITUDE	233	234	830	n/a	7.8125
S234-D234	NIRSCWAMPLITUDE	234	234	830	n/a	7.8125
S235-D234	NIRSCWAMPLITUDE	235	234	830	n/a	7.8125
S241-D234	NIRSCWAMPLITUDE	241	234	830	n/a	7.8125
S242-D234	NIRSCWAMPLITUDE	242	234	830	n/a	7.8125
S243-D234	NIRSCWAMPLITUDE	243	234	830	n/a	7.8125
S244-D234	NIRSCWAMPLITUDE	244	234	830	n/a	7.8125
S245-D234	NIRSCWAMPLITUDE	245	234	830	n/a	7.8125
S246-D234	NIRSCWAMPLITUDE	246	234	830	n/a	7.8125
S251-D234	NIRSCWAMPLITUDE	251	234	830	n/a	7.8125
S252-D234	NIRSCWAMPLITUDE	252	234	830	n/a	7.8125
S253-D234	NIRSCWAMPLITUDE	253	234	830	n/a	7.8125
S254-D234	NIRSCWAMPLITUDE	254	234	830	n/a	7.8125
S255-D234	NIRSCWAMPLITUDE	255	234	830	n/a	7.8125
S137-D235	NIRSCWAMPLITUDE	137	235	830	n/a	7.8125
S138-D235	NIRSCWAMPLITUDE	138	235	830	n/a	7.8125
S143-D235	NIRSCWAMPLITUDE	143	235	830	n/a	7.8125
S144-D235	NIRSCWAMPLITUDE	144	235	830	n/a	7.8125
S149-D235	NIRSCWAMPLITUDE	149	235	830	n/a	7.8125
S150-D235	NIRSCWAMPLITUDE	150	235	830	n/a	7.8125
S156-D235	NIRSCWAMPLITUDE	156	235	830	n/a	7.8125
S193-D235	NIRSCWAMPLITUDE	193	235	830	n/a	7.8125
S198-D235	NIRSCWAMPLITUDE	198	235	830	n/a	7.8125
S199-D235	NIRSCWAMPLITUDE	199	235	830	n/a	7.8125
S200-D235	NIRSCWAMPLITUDE	200	235	830	n/a	7.8125
S201-D235	NIRSCWAMPLITUDE	201	235	830	n/a	7.8125
S202-D235	NIRSCWAMPLITUDE	202	235	830	n/a	7.8125
S208-D235	NIRSCWAMPLITUDE	208	235	830	n/a	7.8125
S209-D235	NIRSCWAMPLITUDE	209	235	830	n/a	7.8125
S210-D235	NIRSCWAMPLITUDE	210	235	830	n/a	7.8125
S211-D235	NIRSCWAMPLITUDE	211	235	830	n/a	7.8125
S212-D235	NIRSCWAMPLITUDE	212	235	830	n/a	7.8125
S213-D235	NIRSCWAMPLITUDE	213	235	830	n/a	7.8125
S219-D235	NIRSCWAMPLITUDE	219	235	830	n/a	7.8125
S220-D235	NIRSCWAMPLITUDE	220	235	830	n/a	7.8125
S221-D235	NIRSCWAMPLITUDE	221	235	830	n/a	7.8125
S222-D235	NIRSCWAMPLITUDE	222	235	830	n/a	7.8125
S223-D235	NIRSCWAMPLITUDE	223	235	830	n/a	7.8125
S224-D235	NIRSCWAMPLITUDE	224	235	830	n/a	7.8125
S225-D235	NIRSCWAMPLITUDE	225	235	830	n/a	7.8125
S226-D235	NIRSCWAMPLITUDE	226	235	830	n/a	7.8125
S230-D235	NIRSCWAMPLITUDE	230	235	830	n/a	7.8125
S231-D235	NIRSCWAMPLITUDE	231	235	830	n/a	7.8125
S232-D235	NIRSCWAMPLITUDE	232	235	830	n/a	7.8125
S233-D235	NIRSCWAMPLITUDE	233	235	830	n/a	7.8125
S234-D235	NIRSCWAMPLITUDE	234	235	830	n/a	7.8125
S235-D235	NIRSCWAMPLITUDE	235	235	830	n/a	7.8125
S236-D235	NIRSCWAMPLITUDE	236	235	830	n/a	7.8125
S241-D235	NIRSCWAMPLITUDE	241	235	830	n/a	7.8125
S242-D235	NIRSCWAMPLITUDE	242	235	830	n/a	7.8125
S243-D235	NIRSCWAMPLITUDE	243	235	830	n/a	7.8125
S244-D235	NIRSCWAMPLITUDE	244	235	830	n/a	7.8125
S245-D235	NIRSCWAMPLITUDE	245	235	830	n/a	7.8125
S246-D235	NIRSCWAMPLITUDE	246	235	830	n/a	7.8125
S247-D235	NIRSCWAMPLITUDE	247	235	830	n/a	7.8125
S251-D235	NIRSCWAMPLITUDE	251	235	830	n/a	7.8125
S252-D235	NIRSCWAMPLITUDE	252	235	830	n/a	7.8125
S253-D235	NIRSCWAMPLITUDE	253	235	830	n/a	7.8125
S254-D235	NIRSCWAMPLITUDE	254	235	830	n/a	7.8125
S255-D235	NIRSCWAMPLITUDE	255	235	830	n/a	7.8125
S137-D236	NIRSCWAMPLITUDE	137	236	830	n/a	7.8125
S138-D236	NIRSCWAMPLITUDE	138	236	830	n/a	7.8125
S143-D236	NIRSCWAMPLITUDE	143	236	830	n/a	7.8125
S144-D236	NIRSCWAMPLITUDE	144	236	830	n/a	7.8125
S149-D236	NIRSCWAMPLITUDE	149	236	830	n/a	7.8125
S150-D236	NIRSCWAMPLITUDE	150	236	830	n/a	7.8125
S156-D236	NIRSCWAMPLITUDE	156	236	830	n/a	7.8125
S162-D236	NIRSCWAMPLITUDE	162	236	830	n/a	7.8125
S200-D236	NIRSCWAMPLITUDE	200	236	830	n/a	7.8125
S201-D236	NIRSCWAMPLITUDE	201	236	830	n/a	7.8125
S202-D236	NIRSCWAMPLITUDE	202	236	830	n/a	7.8125
S203-D236	NIRSCWAMPLITUDE	203	236	830	n/a	7.8125
S208-D236	NIRSCWAMPLITUDE	208	236	830	n/a	7.8125
S209-D236	NIRSCWAMPLITUDE	209	236	830	n/a	7.8125
S210-D236	NIRSCWAMPLITUDE	210	236	830	n/a	7.8125
S211-D236	NIRSCWAMPLITUDE	211	236	830	n/a	7.8125
S212-D236	NIRSCWAMPLITUDE	212	236	830	n/a	7.8125
S213-D236	NIRSCWAMPLITUDE	213	236	830	n/a	7.8125
S214-D236	NIRSCWAMPLITUDE	214	236	830	n/a	7.8125
S220-D236	NIRSCWAMPLITUDE	220	236	830	n/a	7.8125
S221-D236	NIRSCWAMPLITUDE	221	236	830	n/a	7.8125
S222-D236	NIRSCWAMPLITUDE	222	236	830	n/a	7.8125
S223-D236	NIRSCWAMPLITUDE	223	236	830	n/a	7.8125
S224-D236	NIRSCWAMPLITUDE	224	236	830	n/a	7.8125
S225-D236	NIRSCWAMPLITUDE	225	236	830	n/a	7.8125
S226-D236	NIRSCWAMPLITUDE	226	236	830	n/a	7.8125
S227-D236	NIRSCWAMPLITUDE	227	236	830	n/a	7.8125
S230-D236	NIRSCWAMPLITUDE	230	236	830	n/a	7.8125
S231-D236	NIRSCWAMPLITUDE	231	236	830	n/a	7.8125
S232-D236	NIRSCWAMPLITUDE	232	236	830	n/a	7.8125
S233-D236	NIRSCWAMPLITUDE	233	236	830	n/a	7.8125
S234-D236	NIRSCWAMPLITUDE	234	236	830	n/a	7.8125
S235-D236	NIRSCWAMPLITUDE	235	236	830	n/a	7.8125
S236-D236	NIRSCWAMPLITUDE	236	236	830	n/a	7.8125
S237-D236	NIRSCWAMPLITUDE	237	236	830	n/a	7.8125
S241-D236	NIRSCWAMPLITUDE	241	236	830	n/a	7.8125
S242-D236	NIRSCWAMPLITUDE	242	236	830	n/a	7.8125
S243-D236	NIRSCWAMPLITUDE	243	236	830	n/a	7.8125
S244-D236	NIRSCWAMPLITUDE	244	236	830	n/a	7.8125
S245-D236	NIRSCWAMPLITUDE	245	236	830	n/a	7.8125
S246-D236	NIRSCWAMPLITUDE	246	236	830	n/a	7.8125
S247-D236	NIRSCWAMPLITUDE	247	236	830	n/a	7.8125
S248-D236	NIRSCWAMPLITUDE	248	236	830	n/a	7.8125
S252-D236	NIRSCWAMPLITUDE	252	236	830	n/a	7.8125
S253-D236	NIRSCWAMPLITUDE	253	236	830	n/a	7.8125
S254-D236	NIRSCWAMPLITUDE	254	236	830	n/a	7.8125
S255-D236	NIRSCWAMPLITUDE	255	236	830	n/a	7.8125
S138-D237	NIRSCWAMPLITUDE	138	237	830	n/a	7.8125
S144-D237	NIRSCWAMPLITUDE	144	237	830	n/a	7.8125
S149-D237	NIRSCWAMPLITUDE	149	237	830	n/a	7.8125
S150-D237	NIRSCWAMPLITUDE	150	237	830	n/a	7.8125
S155-D237	NIRSCWAMPLITUDE	155	237	830	n/a	7.8125
S156-D237	NIRSCWAMPLITUDE	156	237	830	n/a	7.8125
S161-D237	NIRSCWAMPLITUDE	161	237	830	n/a	7.8125
S162-D237	NIRSCWAMPLITUDE	162	237	830	n/a	7.8125
S168-D237	NIRSCWAMPLITUDE	168	237	830	n/a	7.8125
S174-D237	NIRSCWAMPLITUDE	174	237	830	n/a	7.8125
S200-D237	NIRSCWAMPLITUDE	200	237	830	n/a	7.8125
S201-D237	NIRSCWAMPLITUDE	201	237	830	n/a	7.8125
S202-D237	NIRSCWAMPLITUDE	202	237	830	n/a	7.8125
S203-D237	NIRSCWAMPLITUDE	203	237	830	n/a	7.8125
S204-D237	NIRSCWAMPLITUDE	204	237	830	n/a	7.8125
S210-D237	NIRSCWAMPLITUDE	210	237	830	n/a	7.8125
S211-D237	NIRSCWAMPLITUDE	211	237	830	n/a	7.8125
S212-D237	NIRSCWAMPLITUDE	212	237	830	n/a	7.8125
S213-D237	NIRSCWAMPLITUDE	213	237	830	n/a	7.8125
S214-D237	NIRSCWAMPLITUDE	214	237	830	n/a	7.8125
S215-D237	NIRSCWAMPLITUDE	215	237	830	n/a	7.8125
S221-D237	NIRSCWAMPLITUDE	221	237	830	n/a	7.8125
S222-D237	NIRSCWAMPLITUDE	222	237	830	n/a	7.8125
S223-D237	NIRSCWAMPLITUDE	223	237	830	n/a	7.8125
S224-D237	NIRSCWAMPLITUDE	224	237	830	n/a	7.8125
S225-D237	NIRSCWAMPLITUDE	225	237	830	n/a	7.8125
S226-D237	NIRSCWAMPLITUDE	226	237	830	n/a	7.8125
S227-D237	NIRSCWAMPLITUDE	227	237	830	n/a	7.8125
S228-D237	NIRSCWAMPLITUDE	228	237	830	n/a	7.8125
S231-D237	NIRSCWAMPLITUDE	231	237	830	n/a	7.8125
S232-D237	NIRSCWAMPLITUDE	232	237	830	n/a	7.8125
S233-D237	NIRSCWAMPLITUDE	233	237	830	n/a	7.8125
S234-D237	NIRSCWAMPLITUDE	234	237	830	n/a	7.8125
S235-D237	NIRSCWAMPLITUDE	235	237	830	n/a	7.8125
S236-D237	NIRSCWAMPLITUDE	236	237	830	n/a	7.8125
S237-D237	NIRSCWAMPLITUDE	237	237	830	n/a	7.8125
S238-D237	NIRSCWAMPLITUDE	238	237	830	n/a	7.8125
S242-D237	NIRSCWAMPLITUDE	242	237	830	n/a	7.8125
S243-D237	NIRSCWAMPLITUDE	243	237	830	n/a	7.8125
S244-D237	NIRSCWAMPLITUDE	244	237	830	n/a	7.8125
S245-D237	NIRSCWAMPLITUDE	245	237	830	n/a	7.8125
S246-D237	NIRSCWAMPLITUDE	246	237	830	n/a	7.8125
S247-D237	NIRSCWAMPLITUDE	247	237	830	n/a	7.8125
S248-D237	NIRSCWAMPLITUDE	248	237	830	n/a	7.8125
S249-D237	NIRSCWAMPLITUDE	249	237	830	n/a	7.8125
S252-D237	NIRSCWAMPLITUDE	252	237	830	n/a	7.8125
S253-D237	NIRSCWAMPLITUDE	253	237	830	n/a	7.8125
S254-D237	NIRSCWAMPLITUDE	254	237	830	n/a	7.8125
S255-D237	NIRSCWAMPLITUDE	255	237	830	n/a	7.8125
S144-D238	NIRSCWAMPLITUDE	144	238	830	n/a	7.8125
S150-D238	NIRSCWAMPLITUDE	150	238	830	n/a	7.8125
S155-D238	NIRSCWAMPLITUDE	155	238	830	n/a	7.8125
S156-D238	NIRSCWAMPLITUDE	156	238	830	n/a	7.8125
S161-D238	NIRSCWAMPLITUDE	161	238	830	n/a	7.8125
S162-D238	NIRSCWAMPLITUDE	162	238	830	n/a	7.8125
S167-D238	NIRSCWAMPLITUDE	167	238	830	n/a	7.8125
S168-D238	NIRSCWAMPLITUDE	168	238	830	n/a	7.8125
S173-D238	NIRSCWAMPLITUDE	173	238	830	n/a	7.8125
S174-D238	NIRSCWAMPLITUDE	174	238	830	n/a	7.8125
S180-D238	NIRSCWAMPLITUDE	180	238	830	n/a	7.8125
S201-D238	NIRSCWAMPLITUDE	201	238	830	n/a	7.8125
S202-D238	NIRSCWAMPLITUDE	202	238	830	n/a	7.8125
S203-D238	NIRSCWAMPLITUDE	203	238	830	n/a	7.8125
S204-D238	NIRSCWAMPLITUDE	204	238	830	n/a	7.8125
S205-D238	NIRSCWAMPLITUDE	205	238	830	n/a	7.8125
S211-D238	NIRSCWAMPLITUDE	211	238	830	n/a	7.8125
S212-D238	NIRSCWAMPLITUDE	212	238	830	n/a	7.8125
S213-D238	NIRSCWAMPLITUDE	213	238	830	n/a	7.8125
S214-D238	NIRSCWAMPLITUDE	214	238	830	n/a	7.8125
S215-D238	NIRSCWAMPLITUDE	215	238	830	n/a	7.8125
S216-D238	NIRSCWAMPLITUDE	216	238	830	n/a	7.8125
S222-D238	NIRSCWAMPLITUDE	222	238	830	n/a	7.8125
S223-D238	NIRSCWAMPLITUDE	223	238	830	n/a	7.8125
S224-D238	NIRSCWAMPLITUDE	224	238	830	n/a	7.8125
S225-D238	NIRSCWAMPLITUDE	225	238	830	n/a	7.8125
S226-D238	NIRSCWAMPLITUDE	226	238	830	n/a	7.8125
S227-D238	NIRSCWAMPLITUDE	227	238	830	n/a	7.8125
S228-D238	NIRSCWAMPLITUDE	228	238	830	n/a	7.8125
S229-D238	NIRSCWAMPLITUDE	229	238	830	n/a	7.8125
S232-D238	NIRSCWAMPLITUDE	232	238	830	n/a	7.8125
S233-D238	NIRSCWAMPLITUDE	233	238	830	n/a	7.8125
S234-D238	NIRSCWAMPLITUDE	234	238	830	n/a	7.8125
S235-D238	NIRSCWAMPLITUDE	235	238	830	n/a	7.8125
S236-D238	NIRSCWAMPLITUDE	236	238	830	n/a	7.8125
S237-D238	NIRSCWAMPLITUDE	237	238	830	n/a	7.8125
S238-D238	NIRSCWAMPLITUDE	238	238	830	n/a	7.8125
S239-D238	NIRSCWAMPLITUDE	239	238	830	n/a	7.8125
S243-D238	NIRSCWAMPLITUDE	243	238	830	n/a	7.8125
S244-D238	NIRSCWAMPLITUDE	244	238	830	n/a	7.8125
S245-D238	NIRSCWAMPLITUDE	245	238	830	n/a	7.8125
S246-D238	NIRSCWAMPLITUDE	246	238	830	n/a	7.8125
S247-D238	NIRSCWAMPLITUDE	247	238	830	n/a	7.8125
S248-D238	NIRSCWAMPLITUDE	248	238	830	n/a	7.8125
S249-D238	NIRSCWAMPLITUDE	249	238	830	n/a	7.8125
S250-D238	NIRSCWAMPLITUDE	250	238	830	n/a	7.8125
S253-D238	NIRSCWAMPLITUDE	253	238	830	n/a	7.8125
S254-D238	NIRSCWAMPLITUDE	254	238	830	n/a	7.8125
S255-D238	NIRSCWAMPLITUDE	255	238	830	n/a	7.8125
S150-D239	NIRSCWAMPLITUDE	150	239	830	n/a	7.8125
S155-D239	NIRSCWAMPLITUDE	155	239	830	n/a	7.8125
S156-D239	NIRSCWAMPLITUDE	156	239	830	n/a	7.8125
S161-D239	NIRSCWAMPLITUDE	161	239	830	n/a	7.8125
S162-D239	NIRSCWAMPLITUDE	162	239	830	n/a	7.8125
S167-D239	NIRSCWAMPLITUDE	167	239	830	n/a	7.8125
S168-D239	NIRSCWAMPLITUDE	168	239	830	n/a	7.8125
S173-D239	NIRSCWAMPLITUDE	173	239	830	n/a	7.8125
S174-D239	NIRSCWAMPLITUDE	174	239	830	n/a	7.8125
S179-D239	NIRSCWAMPLITUDE	179	239	830	n/a	7.8125
S180-D239	NIRSCWAMPLITUDE	180	239	830	n/a	7.8125
S185-D239	NIRSCWAMPLITUDE	185	239	830	n/a	7.8125
S186-D239	NIRSCWAMPLITUDE	186	239	830	n/a	7.8125
S202-D239	NIRSCWAMPLITUDE	202	239	830	n/a	7.8125
S203-D239	NIRSCWAMPLITUDE	203	239	830	n/a	7.8125
S204-D239	NIRSCWAMPLITUDE	204	239	830	n/a	7.8125
S205-D239	NIRSCWAMPLITUDE	205	239	830	n/a	7.8125
S206-D239	NIRSCWAMPLITUDE	206	239	830	n/a	7.8125
S212-D239	NIRSCWAMPLITUDE	212	239	830	n/a	7.8125
S213-D239	NIRSCWAMPLITUDE	213	239	830	n/a	7.8125
S214-D239	NIRSCWAMPLITUDE	214	239	830	n/a	7.8125
S215-D239	NIRSCWAMPLITUDE	215	239	830	n/a	7.8125
S216-D239	NIRSCWAMPLITUDE	216	239	830	n/a	7.8125
S217-D239	NIRSCWAMPLITUDE	217	239	830	n/a	7.8125
S223-D239	NIRSCWAMPLITUDE	223	239	830	n/a	7.8125
S224-D239	NIRSCWAMPLITUDE	224	239	830	n/a	7.8125
S225-D239	NIRSCWAMPLITUDE	225	239	830	n/a	7.8125
S226-D239	NIRSCWAMPLITUDE	226	239	830	n/a	7.8125
S227-D239	NIRSCWAMPLITUDE	227	239	830	n/a	7.8125
S228-D239	NIRSCWAMPLITUDE	228	239	830	n/a	7.8125
S229-D239	NIRSCWAMPLITUDE	229	239	830	n/a	7.8125
S233-D239	NIRSCWAMPLITUDE	233	239	830	n/a	7.8125
S234-D239	NIRSCWAMPLITUDE	234	239	830	n/a	7.8125
S235-D239	NIRSCWAMPLITUDE	235	239	830	n/a	7.8125
S236-D239	NIRSCWAMPLITUDE	236	239	830	n/a	7.8125
S237-D239	NIRSCWAMPLITUDE	237	239	830	n/a	7.8125
S238-D239	NIRSCWAMPLITUDE	238	239	830	n/a	7.8125
S239-D239	NIRSCWAMPLITUDE	239	239	830	n/a	7.8125
S240-D239	NIRSCWAMPLITUDE	240	239	830	n/a	7.8125
S244-D239	NIRSCWAMPLITUDE	244	239	830	n/a	7.8125
S245-D239	NIRSCWAMPLITUDE	245	239	830	n/a	7.8125
S246-D239	NIRSCWAMPLITUDE	246	239	830	n/a	7.8125
S247-D239	NIRSCWAMPLITUDE	247	239	830	n/a	7.8125
S248-D239	NIRSCWAMPLITUDE	248	239	830	n/a	7.8125
S249-D239	NIRSCWAMPLITUDE	249	239	830	n/a	7.8125
S250-D239	NIRSCWAMPLITUDE	250	239	830	n/a	7.8125
S254-D239	NIRSCWAMPLITUDE	254	239	830	n/a	7.8125
S255-D239	NIRSCWAMPLITUDE	255	239	830	n/a	7.8125
S156-D240	NIRSCWAMPLITUDE	156	240	830	n/a	7.8125
S161-D240	NIRSCWAMPLITUDE	161	240	830	n/a	7.8125
S162-D240	NIRSCWAMPLITUDE	162	240	830	n/a	7.8125
S166-D240	NIRSCWAMPLITUDE	166	240	830	n/a	7.8125
S167-D240	NIRSCWAMPLITUDE	167	240	830	n/a	7.8125
S168-D240	NIRSCWAMPLITUDE	168	240	830	n/a	7.8125
S172-D240	NIRSCWAMPLITUDE	172	240	830	n/a	7.8125
S173-D240	NIRSCWAMPLITUDE	173	240	830	n/a	7.8125
S174-D240	NIRSCWAMPLITUDE	174	240	830	n/a	7.8125
S178-D240	NIRSCWAMPLITUDE	178	240	830	n/a	7.8125
S179-D240	NIRSCWAMPLITUDE	179	240	830	n/a	7.8125
S180-D240	NIRSCWAMPLITUDE	180	240	830	n/a	7.8125
S184-D240	NIRSCWAMPLITUDE	184	240	830	n/a	7.8125
